CNTSCHID,CNTSTUID,STRATUM,REPEAT,WORKPAY,DURECEC,SISCO,SCHRISK,INFOSEEK,ESCS,ICTSCH,ICTAVSCH,ICTQUAL,ICTENQ,MPVMATH,MPVREAD,MPVSCIE
50400164,50405167,MAR05,0,0,2,1,0.5348,0.1866,-2.1313,0.4062,7,-0.808,0.1261,400.6686,384.3811,406.5256
50400028,50405168,MAR05,0,0,2,9,1.2046,-1.1032,-2.1491,0.4062,7,-0.8688,-0.5715,376.458,338.1293,333.6753
50400076,50405178,MAR05,1,0,2,1,-0.6386,-1.1032,-2.5384,0.4062,7,-0.5401,-1.1349,303.824,286.7348,298.6418
50400085,50405184,MAR05,1,0,1,9,0.5348,-1.1032,-1.9759,0.4062,7,-0.9815,-1.3434,301.1126,312.5191,319.4499
50400147,50405195,MAR05,0,2,3,9,-0.6386,-1.1032,-0.7165,0.4062,7,-0.1826,-2.3763,405.4751,383.6042,441.7713
50400076,50405214,MAR05,1,0,1,1,-0.6386,0.3407,-2.8733,0.4062,7,-1.1385,-0.1666,324.3567,344.5535,340.134
50400153,50405222,MAR05,1,0,2,9,-0.6386,-1.1032,-1.3461,0.4062,7,-2.8028,-2.3763,330.4421,278.5925,337.9825
50400153,50405250,MAR05,1,0,5,9,-0.6386,-1.1032,-2.2933,0.4062,7,-2.8028,-1.5544,305.8509,290.1897,334.9447
50400003,50405253,MAR05,1,0,0,9,1.5658,-1.1032,-1.7816,0.4062,7,-1.7054,-2.3763,289.2921,229.337,280.1827
50400085,50405283,MAR05,1,1,2,9,0.4139,-1.1032,-2.476,0.4062,7,-2.8028,-2.3763,395.8388,383.7076,408.6826
50400147,50405293,MAR05,0,0,2,1,-0.6386,-0.6533,-0.9868,0.4062,7,-0.8112,-0.8252,381.4919,421.5537,393.2595
50400063,50405312,MAR05,0,0,2,9,1.2046,-1.1032,-2.9203,0.4062,7,-2.8028,-1.4518,408.6023,416.2123,412.4487
50400063,50405315,MAR05,0,1,1,9,-0.6386,-1.1032,-3.6224,0.4062,7,-0.6711,-2.3763,347.528,392.6565,363.8374
50400147,50405327,MAR05,0,0,2,1,-0.6386,0.9866,-0.0651,0.4062,7,0.282,-0.6046,415.5988,386.9625,415.3582
50400164,50405336,MAR05,0,0,2,9,-0.6386,-1.1032,-0.5382,0.4062,7,-2.8028,0.1799,370.2082,327.596,350.0727
50400085,50405363,MAR05,1,0,3,9,-0.6386,-1.1032,-0.6728,-3.3154,2,-1.6835,-2.3763,390.5912,361.3844,384.3219
50400035,50405387,MAR05,1,2,1,9,0.5348,-1.1032,-3.8007,0.4062,7,-1.5816,-1.3012,354.8262,344.1259,349.4542
50400085,50405397,MAR05,1,0,0,9,0.5348,-1.1032,-1.547,0.4062,7,-1.5325,-0.9444,343.9425,319.5027,342.8559
50400063,50405434,MAR05,0,0,2,9,1.2046,-1.1032,-1.7313,0.4062,7,2.1367,0.502,376.2676,341.0466,359.9006
50400164,50405453,MAR05,0,0,0,1,1.6458,-0.1285,-3.8741,0.4062,7,-1.5153,-0.9877,325.7458,351.6315,328.4842
50400049,50405457,MAR05,0,5,2,9,-0.6386,1.5313,-0.0956,-1.0247,6,-1.1442,0.3851,323.2758,258.6441,365.9257
50400028,50405463,MAR05,0,0,2,9,-0.6386,-1.1032,-2.2821,0.4062,7,0.0742,-2.3763,381.099,370.3836,410.1505
50400153,50405469,MAR05,1,2,1,9,-0.6386,-1.1032,-2.7017,0.4062,7,-0.1704,-0.2771,345.5038,321.101,336.2046
50400072,50405470,MAR05,0,0,0,9,-0.6386,-1.1032,-2.1618,0.4062,7,-0.6815,-2.3763,373.6453,360.4245,366.7657
50400147,50405476,MAR05,0,0,2,9,0.181,-1.1032,-3.4996,0.4062,7,-2.8028,-1.0728,366.5869,374.556,387.2203
50400063,50405477,MAR05,0,0,0,1,-0.6386,1.0577,-3.828,0.4062,7,0.198,-0.7502,394.8163,382.2754,413.1294
50400035,50405496,MAR05,1,0,2,9,-0.6386,-1.1032,-4.3112,-1.1809,6,-1.0009,-1.1565,369.5816,268.6093,365.4552
50400063,50405504,MAR05,0,6,2,1,-0.5807,0.4738,-0.8875,0.4062,7,-0.2677,0.8099,343.9723,336.3128,342.95
50400104,50405506,MAR05,0,0,2,9,-0.6386,-1.1032,-3.8151,0.4062,7,-0.9035,-0.8806,358.8186,365.185,332.5791
50400049,50405508,MAR05,1,2,0,9,-0.6386,-1.1032,-2.9614,-1.0965,5,0.1677,1.2809,338.9783,213.7794,358.0652
50400104,50405524,MAR05,0,0,2,1,-0.6386,-1.3229,-1.0172,0.4062,7,0.6059,0.3609,400.095,390.6073,427.4344
50400003,50405530,MAR05,0,10,2,9,-0.6386,-1.1032,-4.0726,0.4062,7,-1.5182,-2.3763,327.4393,276.4334,330.3005
50400049,50405540,MAR05,1,0,2,9,-0.6386,-1.1032,-0.5508,0.4062,7,-1.3888,-2.3763,316.0913,256.2534,294.8873
50400003,50405555,MAR05,1,0,2,1,3.6492,0.4236,-2.5148,0.4062,7,0.0596,-2.3763,347.2682,313.2382,323.4454
50400164,50405561,MAR05,1,0,1,9,0.5348,-1.1032,-0.3532,0.4062,7,-1.0596,-0.9311,345.1092,356.0279,341.6751
50400072,50405581,MAR05,0,0,3,9,-0.6386,-1.1032,-1.4794,-1.0247,6,-0.9353,-0.9666,423.9549,392.9516,434.8329
50400085,50405586,MAR05,0,6,2,9,1.7531,-1.1032,-3.7057,0.4062,7,-1.07,-0.0502,376.0922,331.4119,393.9146
50400076,50405627,MAR05,1,5,1,9,-0.6386,-1.1032,-1.5912,0.4062,7,-1.0304,-1.4254,332.6595,279.2649,325.4759
50400003,50405631,MAR05,1,10,1,1,-0.6386,0.6665,-1.4612,0.4062,7,0.0742,0.1873,380.233,353.2692,419.9486
50400072,50405659,MAR05,0,4,3,1,1.5389,-0.0585,0.1574,0.4062,7,0.5206,0.3379,367.9081,406.5702,378.1649
50400147,50405662,MAR05,0,0,1,1,-0.6386,0.9143,-2.6428,0.4062,7,-0.3284,-0.2144,361.7481,369.4602,357.2284
50400104,50405677,MAR05,0,0,2,1,0.4437,0.4103,-1.8606,-0.8411,6,-2.2555,-0.4999,374.6363,372.8614,371.2586
50400164,50405700,MAR05,0,0,2,9,-0.6386,-1.1032,-2.888,0.4062,7,-0.687,-0.1887,397.4695,391.9088,381.2609
50400003,50405724,MAR05,1,10,2,1,-0.6386,1.0003,-3.9158,0.4062,7,0.3623,1.2049,302.5958,245.3673,295.6785
50400147,50405750,MAR05,0,0,2,1,1.18,0.0348,-1.7298,-4.287,1,-1.0051,1.0216,399.3291,377.413,398.0873
50400035,50405765,MAR05,1,6,2,1,0.5348,0.8844,-1.5788,-1.4084,5,-2.8028,-2.3763,292.2239,251.5191,307.8559
50400164,50405808,MAR05,0,0,2,9,-0.6386,-1.1032,-3.6304,0.4062,7,-0.1308,1.4121,379.1463,368.5044,397.4676
50400028,50405814,MAR05,0,0,2,0,-0.6386,-1.1032,-0.5038,0.4062,7,-2.8028,-2.3763,410.8522,372.6071,407.2239
50400003,50405846,MAR05,1,5,0,1,-0.6386,0.2708,-2.2839,0.4062,7,0.8997,-0.4413,373.3779,428.9423,395.1275
50400003,50405919,MAR05,1,0,2,9,0.5348,-1.1032,-2.2176,0.4062,7,-1.9219,0.2644,365.4351,332.5983,367.0452
50400049,50405938,MAR05,9,0,0,9,-0.6386,-1.1032,-4.2774,0.4062,1,-0.9374,-0.5174,339.7432,214.7042,329.3615
50400028,50405945,MAR05,0,0,3,9,-0.6386,-1.1032,-0.1722,0.4062,7,-1.3301,-0.8054,396.8884,379.623,381.5074
50400085,50405946,MAR05,1,0,1,9,1.8365,-1.1032,-1.2645,0.4062,7,-0.7078,-2.3763,439.8063,426.5408,457.606
50400085,50405954,MAR05,1,0,0,9,-0.6386,-1.1032,-3.2763,0.4062,7,0.3623,-1.5544,338.7999,348.3108,384.3911
50400003,50405965,MAR05,1,0,0,1,0.4437,1.5895,-1.1465,0.4062,7,-0.2386,-1.7331,333.0246,326.3862,332.9437
50400003,50405979,MAR05,1,0,0,9,3.6492,-1.1032,-1.9716,-1.3446,4,-0.7241,-2.3763,332.9319,278.0969,305.1436
50400028,50405991,MAR05,0,0,1,9,-0.6386,-1.1032,0.3954,0.4062,7,-0.9479,-0.5325,417.6659,455.1935,443.1403
50400147,50406013,MAR05,0,0,2,9,-0.6386,-1.1032,-3.8858,0.4062,7,-0.8405,-0.4625,438.8394,440.2489,466.0186
50400085,50406017,MAR05,1,0,2,9,0.5348,-1.1032,-3.3566,-4.287,1,-1.429,-0.0713,296.4079,261.0765,321.6222
50400164,50406026,MAR05,0,0,3,9,0.181,-1.1032,-2.7096,0.4062,7,-0.8803,-0.5958,416.3086,423.827,405.359
50400147,50406094,MAR05,0,0,3,9,-0.6386,0.3707,-2.8392,-1.8502,5,-0.8752,-0.4091,393.0563,355.2957,418.8657
50400063,50406100,MAR05,0,0,0,1,1.18,-0.6756,-3.5103,0.4062,7,-1.1018,-1.1014,469.8647,431.9809,466.8605
50400003,50406103,MAR05,1,6,4,1,1.5406,0.1208,-1.8598,0.4062,7,-0.7329,0.0843,279.995,220.1315,256.1683
50400085,50406133,MAR05,1,3,2,9,0.4139,-1.1032,-1.9109,0.4062,7,-0.5167,-1.0606,389.418,368.7436,408.8414
50400049,50406149,MAR05,1,0,2,9,-0.6386,-1.1032,-3.2711,-2.3868,2,0.3623,-0.2265,314.0767,267.2587,282.8956
50400164,50406150,MAR05,1,10,1,9,0.181,-1.1032,-4.2495,0.4062,7,-0.6209,-0.4076,297.9331,276.5435,314.8533
50400063,50406153,MAR05,1,2,2,9,-0.6386,-1.1032,-1.9281,0.4062,7,-1.2065,-0.0314,298.8644,270.1663,273.5664
50400049,50406164,MAR05,1,0,0,9,-0.6386,-1.1032,-3.8215,0.4062,7,-0.7532,-2.3763,285.9599,252.2592,289.6214
50400085,50406180,MAR05,1,0,0,9,-0.6386,-1.1032,-0.6517,0.346,6,-0.8319,-0.5282,347.4756,308.9263,360.6034
50400076,50406209,MAR05,1,2,2,1,1.8634,2.5305,-0.988,0.4062,7,-1.3132,0.0599,348.1549,316.3531,329.1988
50400104,50406230,MAR05,0,0,0,1,-0.6386,0.3017,-1.8272,0.4062,7,-0.5738,-0.6841,319.1335,343.2392,323.7502
50400076,50406234,MAR05,1,1,2,9,-0.6386,-1.1032,-3.5891,0.4062,7,-0.9606,-0.7843,303.1034,247.8197,301.0243
50400049,50406268,MAR05,1,4,2,9,1.5406,1.0001,-0.8084,0.4062,7,-0.6907,0.4534,298.4382,249.6576,234.1812
50400035,50406270,MAR05,1,5,1,1,-0.6386,0.937,-3.6478,0.4062,7,-1.2892,-2.3763,360.4962,300.4627,393.0481
50400049,50406277,MAR05,0,0,1,9,0.181,-1.1032,-0.6265,0.4062,7,-2.8028,-0.7365,378.6229,344.6947,373.2745
50400028,50406282,MAR05,0,0,1,9,-0.6386,-1.1032,-3.4092,-4.287,1,-0.8406,-1.0104,362.759,372.4474,377.2328
50400028,50406311,MAR05,0,0,2,9,-0.6386,-1.1032,-0.269,-2.1333,4,-1.1795,-1.2251,359.3111,394.6748,407.8971
50400153,50406313,MAR05,0,0,1,9,0.4437,-1.1032,-3.0955,0.4062,7,-2.8028,-2.3763,323.6907,303.0701,321.7961
50400153,50406317,MAR05,1,8,0,9,-0.6386,-1.1032,-1.3488,0.3387,6,-0.4265,0.4957,345.5479,318.1764,364.4705
50400164,50406331,MAR05,1,0,1,9,1.18,-1.1032,-3.8432,0.3243,6,-2.2502,-0.4554,320.8033,295.7671,346.1046
50400035,50406333,MAR05,1,0,0,9,1.2046,-1.1032,-2.0787,0.4062,7,-0.6046,-2.3763,320.2113,274.0107,291.7584
50400104,50406344,MAR05,0,5,3,9,1.6186,-1.1032,-1.3707,0.4062,7,-0.6089,-0.2467,416.4157,389.0488,434.4891
50400049,50406379,MAR05,1,0,1,9,-0.6386,0.6062,-0.7158,0.4062,1,-0.4431,-2.3763,300.2436,242.9146,266.8962
50400028,50406401,MAR05,0,0,1,9,-0.6386,-1.1032,0.758,0.4062,7,-1.1675,-1.7846,369.6969,320.5355,366.4675
50400003,50406402,MAR05,1,4,0,1,-0.6386,-1.8442,-3.6962,0.4062,7,-0.4143,0.2443,337.5704,341.7241,367.6193
50400153,50406408,MAR05,1,0,3,9,-0.6386,-1.1032,-3.1159,0.4062,7,0.0262,-0.3866,379.0919,330.3478,392.024
50400028,50406425,MAR05,0,10,0,9,-0.6386,-1.1032,-3.2905,0.4062,7,0.3623,-2.3763,295.8017,265.4242,297.9298
50400072,50406432,MAR05,0,0,3,9,-0.6386,-1.1032,-1.5993,0.4062,7,-1.5128,-1.3097,392.2796,328.5414,387.4246
50400147,50406442,MAR05,0,10,2,1,0.4456,0.9778,-0.741,0.4062,7,-0.8732,-1.2721,329.4755,308.8398,328.718
50400003,50406467,MAR05,1,2,1,9,0.5348,-1.1032,-1.3988,0.2604,6,0.3623,-0.7211,333.946,299.8155,330.8955
50400003,50406475,MAR05,1,10,0,9,-0.6386,-1.1032,-2.9013,0.4062,7,0.1515,-0.2886,349.7912,320.1611,368.6718
50400072,50406509,MAR05,0,0,3,9,-0.6386,-1.1032,-1.84,-1.6306,4,-2.8028,-1.2059,380.2941,341.3001,354.1793
50400076,50406515,MAR05,1,10,3,9,-0.6386,-1.1032,-3.0407,0.4062,7,-0.8084,-0.2292,339.3963,329.7588,357.7133
50400164,50406523,MAR05,0,0,3,9,1.8348,-1.1032,-2.1512,0.4062,7,-0.2436,-0.1647,426.6231,376.7323,419.0916
50400076,50406536,MAR05,0,4,2,9,-0.6386,-1.1032,-2.1763,0.4062,7,-0.3378,-0.6014,364.3204,350.1108,381.7404
50400063,50406562,MAR05,0,0,1,1,0.9993,-0.6436,-2.6043,-3.8564,1,-2.8028,-0.7234,453.7678,473.322,491.491
50400147,50406569,MAR05,0,0,3,9,-0.6386,-1.1032,-3.0256,0.4062,7,0.2561,1.333,363.3349,275.2482,343.4093
50400049,50406571,MAR05,1,10,0,9,1.2046,2.4247,-0.4711,0.4062,7,-0.7765,0.2374,327.9429,256.0838,281.3174
50400063,50406577,MAR05,1,0,2,9,1.2046,-1.1032,-3.675,0.4062,7,-0.7425,-1.4949,336.5777,303.0532,336.2922
50400153,50406619,MAR05,1,0,0,9,2.6536,-1.1032,-2.7234,0.4062,7,-2.8028,-2.3763,297.8153,253.5281,310.1797
50400003,50406629,MAR05,1,4,2,1,1.8348,1.785,-1.8045,0.4062,7,0.3623,-2.3763,323.293,285.3979,338.7877
50400003,50406643,MAR05,1,0,4,1,-0.6386,-1.4227,-2.902,0.4062,7,-1.0009,-2.3763,370.3001,323.6098,364.9946
50400035,50406646,MAR05,1,10,3,9,0.5348,-1.1032,-1.5051,0.4062,7,-0.1177,-0.2492,356.9658,342.1065,349.0918
50400072,50406653,MAR05,0,0,3,9,0.4456,-1.1032,-2.3605,0.4062,7,-0.1076,-0.5868,394.1204,404.9173,420.1205
50400085,50406709,MAR05,1,9,2,9,3.6492,-1.1032,-2.1305,0.4062,7,-2.3051,-0.8518,327.5138,297.3439,331.4645
50400072,50406721,MAR05,0,3,0,9,-0.6386,-1.1032,-0.7101,-2.6838,3,-0.0618,-0.2952,344.9521,309.5189,343.8517
50400104,50406722,MAR05,0,0,3,1,0.9993,0.6927,-1.5838,0.4062,7,-0.5228,0.737,400.7067,334.802,376.975
50400028,50406739,MAR05,0,1,3,9,-0.6386,-1.1032,-1.7454,0.4062,7,-1.1457,-0.686,459.4272,424.3456,465.7239
50400085,50406757,MAR05,1,0,2,9,-0.6386,-1.1032,-3.4357,0.4062,7,-2.8028,-2.3763,347.3108,324.4014,368.4852
50400035,50406808,MAR05,9,0,2,9,-0.6386,-1.1032,-0.7571,0.4062,7,-0.7043,0.6463,364.483,281.6645,362.6912
50400049,50406822,MAR05,1,0,1,9,-0.6386,-1.1032,-1.3314,0.1634,3,-2.8028,-2.3763,322.6377,297.0072,312.8334
50400072,50406833,MAR05,0,0,3,9,0.5348,-1.1032,0.5698,0.4062,7,-0.6131,-0.1532,395.1408,389.5345,398.4441
50400153,50406838,MAR05,1,7,2,9,1.5406,-1.1032,-2.8156,-1.0247,6,-0.3669,0.0138,322.999,316.8012,351.3177
50400049,50406842,MAR05,0,2,2,9,1.8365,-1.1032,-3.3835,-1.0561,6,-2.8028,-0.5237,381.9642,377.2835,405.6758
50400072,50406845,MAR05,0,0,3,9,-0.6386,-1.1032,-0.6855,0.4062,7,-0.1333,-0.1188,415.0043,460.6114,424.1594
50400076,50406865,MAR05,0,0,2,1,0.5348,0.6308,-2.3231,0.346,6,-0.8644,-0.3477,355.4221,375.696,414.4313
50400076,50406917,MAR05,1,0,2,9,-0.6386,-2.3585,-0.7224,-0.2147,5,-0.8596,0.6897,280.9694,241.7362,275.0943
50400035,50406932,MAR05,1,9,1,9,1.2046,0.8768,-1.3772,-0.7265,6,0.0715,0.3549,368.6278,310.804,320.5495
50400049,50406947,MAR05,1,10,2,1,-0.6386,-0.0163,-2.5868,0.4062,7,-0.6311,0.7978,343.1487,300.1892,284.2607
50400164,50406964,MAR05,0,0,2,1,-0.6386,-1.587,-3.632,0.4062,7,-0.9023,-0.767,449.2233,388.6186,430.3497
50400063,50406993,MAR05,0,10,0,1,-0.6386,0.4521,-4.1182,-2.6216,3,-1.0009,-2.3763,402.2267,341.2786,395.1631
50400085,50407010,MAR05,1,2,2,9,-0.6386,-1.1032,-1.9665,-3.6142,2,-1.2777,-2.3763,387.1107,405.5769,391.5513
50400104,50407060,MAR05,0,0,2,1,0.181,0.1836,-0.8021,-4.1263,1,-0.9756,-2.3763,355.8098,410.3745,391.4488
50400072,50407064,MAR05,1,0,2,9,-0.6386,-1.1032,-1.1509,-3.3834,2,-0.8957,-0.5472,341.511,311.3966,341.1925
50400003,50407107,MAR05,1,8,2,9,-0.6386,-1.1032,-3.2408,0.4062,7,-0.715,-0.226,349.2376,286.0889,355.6886
50400158,50400014,MAR06,0,0,2,9,1.1039,-1.1032,-3.2166,0.4062,7,-2.0352,-0.8194,422.9782,436.1978,417.5024
50400174,50400016,MAR06,1,0,2,1,1.2062,-0.5904,-3.6637,0.4062,7,-0.8457,0.1519,327.6849,283.3203,332.9015
50400082,50400020,MAR06,0,0,1,9,-0.6386,-1.1032,0.6991,0.4062,1,-0.8247,-0.466,481.446,490.4507,421.4391
50400158,50400024,MAR06,1,0,3,9,-0.6386,-1.1032,-1.8363,0.4062,7,-1.0009,-0.9211,366.7878,388.0752,359.2589
50400012,50400030,MAR06,0,0,0,9,0.181,-1.1032,-2.0692,0.4062,7,-0.8568,-1.1246,416.5474,416.3344,444.1132
50400081,50400032,MAR06,0,0,2,1,-0.6386,0.8336,0.2404,0.4062,7,0.5741,-0.2594,440.3046,403.2435,444.8148
50400151,50400033,MAR06,1,10,2,9,-0.6386,-1.1032,-1.8136,0.2604,6,0.3052,-0.1729,309.5464,255.4841,303.238
50400158,50400045,MAR06,0,0,2,9,-0.6386,-1.1032,-1.764,0.4062,7,-0.7975,-0.3486,332.023,372.3847,329.7814
50400024,50400047,MAR06,1,4,1,1,2.3534,-1.1032,-1.2893,-0.7607,3,-0.4734,0.0995,301.0088,284.8488,322.2975
50400146,50400053,MAR06,0,8,0,1,0.5348,0.736,-0.4003,-2.854,3,1.7919,0.5838,409.0804,391.7301,406.4886
50400167,50400066,MAR06,1,0,1,9,-0.6386,-1.1032,-1.5271,0.4062,1,-0.671,0.7427,300.3948,272.7391,296.6539
50400050,50400074,MAR06,1,3,2,1,-0.6386,0.9427,-1.3762,0.4062,7,0.6905,0.0237,354.0875,341.2323,366.928
50400131,50400077,MAR06,0,0,2,9,0.5348,-0.3967,-2.8761,-3.041,2,-1.0009,-0.6766,386.4224,381.9122,400.1076
50400158,50400078,MAR06,0,0,1,1,-0.6386,0.8524,-2.0948,0.4062,7,-0.6055,1.0323,398.7655,397.6231,356.674
50400117,50400079,MAR06,0,2,2,1,1.6066,1.0421,-0.6091,0.2604,6,0.3881,0.1471,310.6309,323.3541,290.1436
50400167,50400082,MAR06,1,5,0,9,0.5348,-0.9112,-1.7156,0.4062,7,1.6643,-2.3763,344.2582,302.386,292.894
50400163,50400087,MAR06,1,0,2,0,1.2046,-0.9127,-3.8393,0.4062,7,-1.0009,-2.3763,291.4138,197.9808,281.4219
50400022,50400095,MAR06,0,0,2,1,-0.6386,1.0883,-3.5932,-1.8502,5,-0.471,-0.1547,385.4778,392.5723,414.6465
50400054,50400097,MAR06,1,0,0,1,0.4437,2.4249,-1.6462,0.4062,7,-0.7461,-1.37,301.993,222.3223,271.2671
50400002,50400098,MAR06,1,9,2,9,-0.6386,-1.1032,-0.2565,-1.1632,5,-0.3173,0.0797,316.2031,216.3388,270.6269
50400117,50400106,MAR06,1,0,3,1,-0.6386,0.3316,-0.2306,0.4062,7,-0.6174,0.5906,384.3357,302.4895,339.0531
50400163,50400114,MAR06,0,0,0,1,0.4456,0.4899,-2.5983,0.2604,6,-1.1277,-1.2474,326.1234,278.8679,277.6402
50400105,50400118,MAR06,0,0,2,1,-0.6386,0.9839,-1.9315,0.4062,7,0.1203,1.1487,425.1374,425.7793,491.7056
50400079,50400136,MAR06,0,0,1,1,1.2046,-0.5771,-1.7128,0.4062,7,0.3623,-2.3763,376.9212,305.3134,328.2965
50400131,50400137,MAR06,0,0,2,1,-0.6386,0.1537,-1.8129,0.4062,7,-1.3758,-0.0312,367.722,340.1495,372.4997
50400118,50400166,MAR06,0,0,0,1,1.2062,0.789,-0.9162,0.4062,7,-0.1177,0.853,357.3569,347.8368,279.9618
50400002,50400167,MAR06,0,0,2,1,-0.6386,-0.0443,-0.4646,0.4062,7,0.9323,-0.0449,467.8514,407.1411,449.0187
50400045,50400168,MAR06,1,5,3,1,1.5658,0.6267,0.137,0.4062,7,-0.9943,0.0663,338.7543,288.511,337.2926
50400048,50400172,MAR06,0,0,1,1,0.9218,0.2588,-1.6999,-2.4294,4,-1.1642,-1.4323,352.9591,295.8218,331.0968
50400026,50400175,MAR06,1,0,2,9,0.5348,-1.1032,-2.9735,0.4062,7,-0.8352,-1.7158,388.3497,331.1849,376.2366
50400030,50400180,MAR06,1,10,2,1,1.6458,0.2968,-1.945,0.4062,7,0.1515,-2.3763,289.9911,244.1064,295.2973
50400022,50400181,MAR06,0,0,2,9,-0.6386,-1.1032,-1.7507,0.2098,6,0.8005,0.3201,315.5985,270.1394,320.6434
50400142,50400183,MAR06,1,0,0,1,-0.6386,-1.1032,-2.4212,0.4062,1,-2.8028,-2.3763,292.5196,265.6137,335.9834
50400002,50400187,MAR06,0,1,3,1,-0.6386,0.6812,0.4431,0.4062,7,-0.5069,-0.1039,480.435,439.4455,470.0418
50400012,50400195,MAR06,0,0,1,1,-0.6386,0.32,-2.1802,-0.7265,6,-1.5555,-0.2215,413.3146,398.4283,431.3914
50400174,50400201,MAR06,1,10,0,9,1.8365,-1.1032,-1.6903,0.4062,7,-2.8028,-2.3763,318.8689,264.9184,323.9318
50400160,50400205,MAR06,9,0,2,1,-0.6386,-0.5859,-3.6421,0.4062,7,-1.586,-1.5544,376.2042,366.5533,346.5121
50400068,50400207,MAR06,0,0,2,1,-0.6386,0.6219,-0.5059,0.2604,6,-1.4572,-0.1764,375.1469,301.9535,388.8485
50400105,50400209,MAR06,0,0,3,1,-0.6386,0.3052,1.0214,-2.8168,3,-0.7098,0.3681,467.7558,477.7515,472.1755
50400068,50400211,MAR06,1,0,3,9,1.2046,-1.1032,-2.0543,0.4062,7,-1.3137,-0.3665,304.109,261.7337,311.6638
50400022,50400213,MAR06,0,0,2,9,0.9636,-0.2378,-2.7833,0.346,6,-1.7515,-2.3763,344.9573,278.8886,335.7698
50400002,50400215,MAR06,9,0,1,1,-0.6386,-1.5179,0.0827,0.4062,7,0.3948,-2.3763,328.092,285.5579,279.25
50400167,50400225,MAR06,1,0,0,1,-0.6386,-2.1927,-0.978,-0.8411,6,0.0742,-0.3584,348.8392,337.6138,313.278
50400178,50400227,MAR06,0,0,2,9,1.2046,-0.9807,-2.2911,-0.7265,6,-0.471,0.0874,380.7491,344.022,387.6514
50400022,50400232,MAR06,0,0,2,1,-0.6386,0.0839,1.3737,0.2604,6,-0.8803,-0.7947,467.7314,486.8548,480.5866
50400178,50400233,MAR06,0,0,2,9,0.9202,-1.1032,-2.175,0.4062,7,-1.0316,-0.0062,421.994,344.9651,402.2137
50400105,50400241,MAR06,0,0,1,9,0.5348,-1.1032,0.6282,0.4062,7,0.3623,0.6948,435.4614,447.818,467.5817
50400178,50400261,MAR06,0,0,2,1,-0.6386,-0.8415,-2.6491,0.4062,7,1.1676,-0.4039,362.1242,347.3805,345.8189
50400165,50400262,MAR06,0,0,4,1,-0.6386,2.3141,0.3665,0.4062,7,0.3623,-0.3584,430.4207,434.6555,418.1651
50400022,50400265,MAR06,1,0,3,0,-0.6386,-1.4116,-2.7456,0.4062,7,0.3623,-1.1416,411.895,375.5288,384.9001
50400144,50400268,MAR06,0,5,3,1,2.2542,1.3376,0.5089,0.4062,7,-0.5564,-2.3763,430.6439,407.6255,423.8679
50400050,50400270,MAR06,1,10,3,9,1.6458,1.1025,-1.3968,0.4062,7,-2.8028,-2.3763,352.9407,342.8282,342.8558
50400158,50400272,MAR06,0,0,2,1,0.5348,0.7169,0.2515,-3.8564,1,-0.9232,0.2326,488.1848,459.2687,449.4375
50400007,50400315,MAR06,0,7,2,1,1.5406,1.3783,-0.0343,0.346,6,-0.0755,1.3868,319.2621,243.6285,350.2435
50400131,50400321,MAR06,0,2,0,9,1.6458,-1.1032,-4.1871,0.4062,7,-1.1474,-2.3763,424.9842,342.5042,392.3358
50400142,50400325,MAR06,1,0,2,1,0.5348,1.5284,-2.2207,-0.8411,6,0.6551,0.3097,306.3347,258.9566,348.911
50400165,50400327,MAR06,0,0,2,9,0.4437,-1.1032,1.1926,0.4062,7,-2.8028,-0.4091,496.0561,389.5648,467.9025
50400159,50400332,MAR06,0,0,2,1,1.6458,0.1581,-2.0168,0.4062,7,-0.8006,-0.9483,422.4566,368.7136,443.7516
50400050,50400339,MAR06,1,0,0,1,-0.6386,1.2504,-1.7157,0.4062,7,-2.8028,-2.3763,337.6673,331.2114,341.1466
50400142,50400345,MAR06,1,4,5,1,-0.6386,0.7177,-1.8812,0.4062,7,-0.0606,-0.3584,323.7602,270.5504,303.7685
50400127,50400359,MAR06,0,5,1,9,-0.6386,-1.1032,-2.1344,0.4062,7,-0.2225,-0.3541,403.437,362.7017,383.0479
50400146,50400363,MAR06,0,0,0,1,-0.6386,0.4984,-1.5009,0.4062,7,1.4824,0.872,339.2488,316.2115,347.5736
50400105,50400374,MAR06,0,0,4,1,0.5348,0.1966,0.6443,0.4062,7,-0.5834,-0.1145,445.3259,477.0038,482.5632
50400165,50400379,MAR06,0,4,2,9,-0.6386,0.1608,-0.5796,0.4062,7,-1.0009,0.3109,428.0919,316.8157,454.5829
50400045,50400382,MAR06,1,7,0,9,1.4824,0.9804,-1.0314,0.1634,3,0.663,0.8441,291.4743,280.4345,284.7256
50400045,50400391,MAR06,1,2,2,9,1.1357,-1.1032,-1.3631,0.4062,1,-2.8028,-2.3763,257.6983,229.8309,301.2161
50400144,50400395,MAR06,0,0,3,1,-0.6386,1.0064,0.1846,0.4062,7,0.1169,0.3135,433.9055,432.1078,452.079
50400024,50400400,MAR06,0,0,2,9,1.5658,0.5756,-1.3851,0.3243,6,0.2287,0.7985,257.7573,217.6279,241.3732
50400160,50400405,MAR06,1,0,1,1,-0.6386,1.3098,-1.104,-0.7265,6,0.1515,-2.3763,340.2297,324.4604,325.9367
